@contest "The 2022 Hangzhou Normal U Summer Trials"
@contlen 240
@problems 11
@teams 330
@submissions 2141
@p A,Hello, ACMer!,20,0
@s 234,B,3,2100,RT
@s 206,B,3,2100,WA
@s 170,C,3,2100,TL
@s 259,B,3,2100,OK
@s 258,D,6,2160,OK
@s 202,B,4,2160,RT
@s 267,B,2,2160,OK
@s 196,B,4,2160,OK
@s 173,E,3,2160,TL
@s 212,B,4,2160,WA
@s 301,B,2,2160,WA
@s 224,C,5,2160,TL
@s 274,B,2,2160,OK
@s 226,B,3,2160,WA
@s 195,B,2,2220,OK
@s 220,B,2,2220,CE
@s 230,B,2,2220,RT
@s 321,C,3,2220,TL
@s 310,F,4,2220,OK
@s 317,B,3,2220,OK
@s 247,B,3,2220,WA
@s 311,C,4,2220,OK
@s 173,E,4,2220,TL
@s 231,B,3,2220,RT
@s 320,F,5,2280,OK
@s 197,C,3,2280,WA
@s 207,B,5,2280,WA
@s 295,B,3,2280,WA
@s 226,B,4,2280,WA
@s 238,C,6,2280,TL
@s 329,C,4,2280,WA
@s 181,C,4,2280,OK
@s 301,B,3,2280,WA
@s 231,B,4,2340,WA
@s 291,B,3,2340,OK
@s 173,E,5,2340,WA
@s 275,C,3,2340,WA
@s 230,B,3,2340,RT
@s 201,B,4,2340,WA
@s 256,C,7,2340,OK
@s 191,C,2,2340,WA
@s 326,C,4,2400,WA
@s 314,C,3,2400,WA
@s 226,B,5,2400,OK
@s 258,B,7,2400,OK
@s 198,B,3,2400,WA
@s 312,D,5,2400,OK
@s 324,B,2,2400,WA
@s 166,B,5,2400,OK
@s 212,B,5,2400,OK
@s 269,C,5,2400,OK
@s 173,E,6,2400,WA
@s 175,C,4,2460,WA
@s 305,C,4,2460,WA
@s 203,B,2,2460,WA
@s 272,B,7,2460,WA
@s 303,C,3,2460,WA
@s 316,D,4,2460,TL
